fine,Moran's I,P-value,num_cell,sample,region_abb,fullid
ExN-L2/3-IT,-0.011477159500347726,0.8170286390076793,84,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-L6-IT,-0.017761948535051496,0.7692472099875075,54,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-CA2,-0.023252846629436746,0.801513103580112,42,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-L5/6-NP,-0.02559880063612996,0.27934884842922625,32,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-CA1,-0.026345771617128217,0.21280250174128978,48,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-DG,-0.05823590091841277,0.5224573620832563,20,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-L4/5-IT,-0.09919656554581625,0.9561748923601537,11,HZ2M06,ECT,HZ2M06_coorect_ECT
ExN-CA2,0.004582683554115355,6.240055569945194e-98,993,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-CA3,0.0023980099719902656,6.625549543853595e-71,1210,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-DG,0.0011737356404905354,1.909001946961247e-52,2085,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-CA1,-0.0002303000869023532,0.0006544257094602691,1264,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-L6b,-0.0067020274779155285,0.9479385314649321,153,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-L5-ET,-0.012566289885731347,0.05512926183490683,34,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-L6-IT,-0.03797929145859758,0.9486561678710781,27,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-L6-CT,-0.07350088602824706,0.5186280282627939,13,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-DEGLU-2,-0.10449235258434839,0.6732719382701626,11,HZ2M06,HPF,HZ2M06_coorect_HPF
ExN-L5-ET,0.0014621036548759093,4.415516105033454e-23,496,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L6-CT,0.0006115494134102642,2.5548627813385237e-16,496,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L5/6-NP,0.00024106614916473613,4.900628517221277e-11,377,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L5-IT,-0.0005469534914587234,0.0006469573669589305,754,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L6b,-0.0008888313534071524,2.435152535048761e-05,180,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L2/3-IT,-0.002606704812533337,0.07460587333185252,263,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L6-IT,-0.006879741374212464,0.6488476163104254,133,HZ2M06,RS,HZ2M06_coorect_RS
ExN-CA3,-0.009088329647147043,0.08201752818746823,71,HZ2M06,RS,HZ2M06_coorect_RS
ExN-CA1,-0.00923561054408817,0.2074749133229271,83,HZ2M06,RS,HZ2M06_coorect_RS
ExN-L4/5-IT,-0.012371263053666946,0.660030044837812,75,HZ2M06,RS,HZ2M06_coorect_RS
ExN-DG,-0.012797160893218817,0.0011994190965513019,39,HZ2M06,RS,HZ2M06_coorect_RS
ExN-CA2,-0.023464994339570895,0.09757889000937242,58,HZ2M06,RS,HZ2M06_coorect_RS
ExN-Olf,-0.03830354831567407,0.7550241003843092,25,HZ2M06,RS,HZ2M06_coorect_RS
ExN-DEGLU-1,-0.0954781446120562,0.748651003576756,12,HZ2M06,RS,HZ2M06_coorect_RS
ExN-DEGLU-2,-0.0958533700222389,0.7989337602511117,12,HZ2M06,RS,HZ2M06_coorect_RS
ExN-CA3,0.00331788548111742,6.476154276855766e-15,247,HZ2M06,TH,HZ2M06_coorect_TH
ExN-DEGLU-2,0.0014377448841985023,2.8761081496166823e-107,2302,HZ2M06,TH,HZ2M06_coorect_TH
ExN-DEGLU-1,0.0005930611168631287,1.8734414175357425e-171,7318,HZ2M06,TH,HZ2M06_coorect_TH
ExN-L6b,-0.006261429311881449,0.15720970316811247,111,HZ2M06,TH,HZ2M06_coorect_TH
ExN-CA2,-0.009646511661722045,0.8479179703145968,110,HZ2M06,TH,HZ2M06_coorect_TH
ExN-DG,-0.013822756078320168,0.8787437564329915,76,HZ2M06,TH,HZ2M06_coorect_TH
ExN-CA1,-0.05157226388378649,0.27914436090308636,16,HZ2M06,TH,HZ2M06_coorect_TH
ExN-L5-ET,-0.13970972435078524,0.1788414411273066,11,HZ2M06,TH,HZ2M06_coorect_TH
ExN-DEGLU-2,0.002376892156383125,1.856073425880545e-31,656,HZ3M01,BF,HZ3M01_coorect_BF
ExN-DEGLU-1,-0.0008888159383506398,0.1321854539595459,786,HZ3M01,BF,HZ3M01_coorect_BF
ExN-CA2,-0.008241936224105177,0.036672290818832,69,HZ3M01,BF,HZ3M01_coorect_BF
ExN-L6b,-0.012873308585080068,0.38419215017650477,64,HZ3M01,BF,HZ3M01_coorect_BF
ExN-Olf,-0.013526804617703718,0.6104293228320932,84,HZ3M01,BF,HZ3M01_coorect_BF
ExN-DG,-0.015918057061809394,0.32766576376267986,75,HZ3M01,BF,HZ3M01_coorect_BF
ExN-CA3,-0.025398271150536177,0.9531415633263797,41,HZ3M01,BF,HZ3M01_coorect_BF
ExN-CA1,-0.0632320378162064,0.1488526374349314,14,HZ3M01,BF,HZ3M01_coorect_BF
ExN-L5-IT,0.0014879972535110635,2.8450589594037135e-68,998,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-Olf,0.0014297576450001048,1.5200027197281239e-22,625,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-CA3,0.0011269191899814044,9.304157532557975e-29,584,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-CA1,0.0005268371279413567,1.9803223784711837e-16,485,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L2/3-IT,0.0004107914849532758,3.9304495281618374e-18,731,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L5-ET,-0.0004426436278715113,1.158284943910379e-05,831,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-CA2,-0.0004588233436056556,4.135456022122952e-05,479,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L6-CT,-0.0008374529043472834,0.025294000351173043,827,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L6-IT,-0.0008777915241645483,8.471679434951022e-05,409,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-DEGLU-1,-0.0017192861297675459,0.06436083700669203,359,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-DG,-0.0020642361304204987,0.004837976537701154,260,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L5/6-NP,-0.0034240623180312383,0.7066964874258885,275,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L4/5-IT,-0.0038075726194804244,0.2068710951628706,213,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L6b,-0.004796968280213989,0.05738764533762884,95,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-DEGLU-2,-0.004899110846916055,0.4267566268582722,171,HZ3M01,PFC,HZ3M01_coorect_PFC
ExN-L6b,0.00652602494653961,3.007242670594199e-41,465,HZ3M01,STR,HZ3M01_coorect_STR
ExN-CA2,0.0029722096627736844,5.826945236871447e-30,498,HZ3M01,STR,HZ3M01_coorect_STR
ExN-DG,0.002713136672320086,8.334807786755384e-61,609,HZ3M01,STR,HZ3M01_coorect_STR
ExN-CA1,0.0020450259638566865,1.1665778653689006e-32,457,HZ3M01,STR,HZ3M01_coorect_STR
ExN-DEGLU-1,0.0009801236548132159,4.688790072685748e-31,1488,HZ3M01,STR,HZ3M01_coorect_STR
ExN-DEGLU-2,-0.0001248552218078531,5.883820859600427e-05,343,HZ3M01,STR,HZ3M01_coorect_STR
ExN-Olf,-0.0010008080503569657,0.005322169391104,402,HZ3M01,STR,HZ3M01_coorect_STR
ExN-CA3,-0.0029567709855386664,0.009677048178792556,158,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L5/6-NP,-0.00997962536550478,0.0018009696314056373,32,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L2/3-IT,-0.014540881962774213,0.6723554887459706,76,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L6-IT,-0.014885585504160966,0.8587142399909611,66,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L6-CT,-0.015512498484002577,0.32669213100200944,75,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L5-ET,-0.019579010236569192,0.9274777406506767,53,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L5-IT,-0.029918475180016346,0.4756928263893041,41,HZ3M01,STR,HZ3M01_coorect_STR
ExN-L4/5-IT,-0.053655839838490225,0.8997990866157589,20,HZ3M01,STR,HZ3M01_coorect_STR
ExN-DEGLU-2,-0.0005253714305188534,8.048509560393783e-06,330,HZ3M02,BF,HZ3M02_coorect_BF
ExN-L5/6-NP,-0.010107778967321065,4.6674261851758146e-05,13,HZ3M02,BF,HZ3M02_coorect_BF
ExN-Olf,-0.015321237028474682,0.08644208740938646,42,HZ3M02,BF,HZ3M02_coorect_BF
ExN-L6b,-0.023847752546721643,0.01183515870811995,22,HZ3M02,BF,HZ3M02_coorect_BF
ExN-DEGLU-1,-0.03432554433249306,0.6768659625803559,28,HZ3M02,BF,HZ3M02_coorect_BF
ExN-DG,-0.04839396840345814,0.8376101397731537,23,HZ3M02,BF,HZ3M02_coorect_BF
ExN-CA3,-0.11137076321393506,0.6246510720877892,11,HZ3M02,BF,HZ3M02_coorect_BF
ExN-Olf,0.010336897222715427,7.601724590264969e-235,466,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L5/6-NP,0.005695962537966236,5.7347005236136575e-08,44,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-CA2,0.005597548909375091,2.084598901615068e-12,89,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L5-ET,0.0042924928506624625,3.60912502107898e-27,233,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L2/3-IT,0.0037269325469837518,2.5790602621522158e-11,120,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L6-CT,0.0019683737153577256,2.935829558095411e-17,204,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L5-IT,-0.0031183501976389623,0.12679952028972005,236,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L6-IT,-0.005694044381908809,0.045303625058829816,94,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-CA1,-0.010582950184941311,0.3071476235656251,77,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L6b,-0.012189890012494538,0.12075803022290349,48,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-CA3,-0.013218225708345563,0.5959008260102753,84,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-DG,-0.021324767584395932,0.5476666560248807,55,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-L4/5-IT,-0.04096936313149897,0.8063146307779446,24,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-DEGLU-2,-0.0887455372252789,0.8716873422473411,12,HZ3M02,ECT,HZ3M02_coorect_ECT
ExN-CA2,0.001648716194578721,1.2417903061498943e-34,1065,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-DG,0.001166902692594728,1.4705879645201438e-115,2962,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-CA3,0.0003779578455545109,3.691096826918828e-13,1145,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-DEGLU-2,-7.598157506687887e-05,4.5875800027109654e-05,176,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-CA1,-0.0005930982227577815,0.4962371523952491,1463,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-Olf,-0.0025008951408697936,0.32427360199839084,320,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-DEGLU-1,-0.00507606611406657,0.1285163981826922,126,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L6b,-0.008230572130784326,0.1278691749548445,88,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L2/3-IT,-0.02542598421270408,0.435887525108695,46,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L6-IT,-0.026103543105936048,0.7900931233465023,37,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L5-ET,-0.02886873219520603,0.613030710149447,40,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L5/6-NP,-0.04939459789830948,0.8907893854251311,22,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L6-CT,-0.05132494968405536,0.08901941961097969,15,HZ3M02,HPF,HZ3M02_coorect_HPF
ExN-L6-CT,-0.00038589373003912084,4.0309348128759065e-08,425,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L5-IT,-0.00040305906537384674,2.1813694774179e-06,534,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L5-ET,-0.0011809995098535186,0.05506093220142131,530,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L4/5-IT,-0.001266166720421809,0.00014674547803513206,179,HZ3M02,RS,HZ3M02_coorect_RS
ExN-Olf,-0.0017445590545463593,0.0019647788654471314,218,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L5/6-NP,-0.0026430181033621075,0.11977434702425478,253,HZ3M02,RS,HZ3M02_coorect_RS
ExN-CA3,-0.004564841568657549,0.12483391566377214,151,HZ3M02,RS,HZ3M02_coorect_RS
ExN-CA2,-0.004638482968444254,0.0992032494229451,152,HZ3M02,RS,HZ3M02_coorect_RS
ExN-DG,-0.004864475661470986,0.30996035565509417,150,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L2/3-IT,-0.005082336512023903,0.7752834877743904,210,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L6-IT,-0.005164641828653011,0.6833422324675106,174,HZ3M02,RS,HZ3M02_coorect_RS
ExN-L6b,-0.0052100190853965845,0.21112238648713744,141,HZ3M02,RS,HZ3M02_coorect_RS
ExN-CA1,-0.006857082446127466,0.42691959333922513,125,HZ3M02,RS,HZ3M02_coorect_RS
ExN-DEGLU-2,-0.016926517804057142,0.3838519801238951,68,HZ3M02,RS,HZ3M02_coorect_RS
ExN-DEGLU-1,-0.03290177488899392,0.40264351174942026,26,HZ3M02,RS,HZ3M02_coorect_RS
ExN-DEGLU-2,0.006974889538297301,0.0,1933,HZ3M02,TH,HZ3M02_coorect_TH
ExN-DEGLU-1,0.0039018486444099623,0.0,5331,HZ3M02,TH,HZ3M02_coorect_TH
ExN-CA2,0.003238290094617803,1.5856870909824424e-16,212,HZ3M02,TH,HZ3M02_coorect_TH
ExN-DG,0.003116829007935882,5.963130634551918e-07,114,HZ3M02,TH,HZ3M02_coorect_TH
ExN-L6b,-0.0004244788950153449,6.946072882040552e-05,183,HZ3M02,TH,HZ3M02_coorect_TH
ExN-Olf,-0.0052491980814990446,0.01707985100000399,94,HZ3M02,TH,HZ3M02_coorect_TH
ExN-CA3,-0.006270307020809193,0.03703779560099338,98,HZ3M02,TH,HZ3M02_coorect_TH
ExN-L5/6-NP,-0.007439875827113314,0.6166212174132142,121,HZ3M02,TH,HZ3M02_coorect_TH
ExN-L6-CT,-0.011922828818646598,0.03424871540307674,57,HZ3M02,TH,HZ3M02_coorect_TH
ExN-L6-IT,-0.01845294865164817,0.010454082979427771,29,HZ3M02,TH,HZ3M02_coorect_TH
ExN-L5-ET,-0.01932463278843064,0.5537264262111761,43,HZ3M02,TH,HZ3M02_coorect_TH
ExN-CA1,-0.05336003056640804,0.02698658571835679,12,HZ3M02,TH,HZ3M02_coorect_TH
ExN-L5-IT,-0.06424859742830381,0.0632842176324684,20,HZ3M02,TH,HZ3M02_coorect_TH
ExN-DEGLU-2,-0.0012452683694373465,0.010184443543762106,442,HZ3M03,BF,HZ3M03_coorect_BF
ExN-DEGLU-1,-0.0015175478340186757,0.25750242788025257,518,HZ3M03,BF,HZ3M03_coorect_BF
ExN-DG,-0.0177202862792008,0.4352139658894262,49,HZ3M03,BF,HZ3M03_coorect_BF
ExN-CA2,-0.02077523414755323,0.6441167642932297,45,HZ3M03,BF,HZ3M03_coorect_BF
ExN-CA3,-0.027650297088959903,0.6414870452565695,34,HZ3M03,BF,HZ3M03_coorect_BF
ExN-Olf,-0.03407392042910773,0.5717397270437895,34,HZ3M03,BF,HZ3M03_coorect_BF
ExN-L5-ET,-0.0752678073153093,0.7562177939820134,15,HZ3M03,BF,HZ3M03_coorect_BF
ExN-DEGLU-1,3.277441513615053e-05,5.906520698335082e-07,687,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-CA1,-9.837024135084402e-07,2.3206698496751164e-07,498,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-Olf,-0.00015657005149715314,8.249119232800572e-06,631,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-CA2,-0.00025924833537784784,8.262646537755277e-06,715,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L5-ET,-0.0002907496551023697,4.178763708457412e-05,1252,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L5-IT,-0.00032619231596131527,3.722397877229615e-05,1101,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L2/3-IT,-0.00036363691209873836,4.799385320837562e-06,683,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-CA3,-0.0005117862122700094,1.930720507730009e-05,583,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L6-CT,-0.0007431564240226977,0.02962598484141724,935,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L6-IT,-0.0010288036861390302,0.0006750920997011898,365,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-DG,-0.0014105508721690273,0.0020430930432256893,294,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L5/6-NP,-0.0027773867203795895,0.3669201937427361,305,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-DEGLU-2,-0.0029778606948303453,0.13129985546642306,225,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L4/5-IT,-0.0042720860996474765,0.5420556341345912,203,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-L6b,-0.010233644161132526,0.5082800909641298,111,HZ3M03,PFC,HZ3M03_coorect_PFC
ExN-CA2,0.009237175496036488,0.0,975,HZ3M03,STR,HZ3M03_coorect_STR
ExN-CA3,0.005877915863892779,3.6305980368321855e-38,210,HZ3M03,STR,HZ3M03_coorect_STR
ExN-DG,0.0052908351664710486,0.0,955,HZ3M03,STR,HZ3M03_coorect_STR
ExN-DEGLU-2,0.0045123827026784325,3.2001025363341725e-15,146,HZ3M03,STR,HZ3M03_coorect_STR
ExN-DEGLU-1,0.004285187015155832,6.110433637001504e-232,1271,HZ3M03,STR,HZ3M03_coorect_STR
ExN-CA1,0.00416789178058605,1.8392436756301138e-101,605,HZ3M03,STR,HZ3M03_coorect_STR
ExN-Olf,0.0025801806399339076,1.7436799328897944e-35,544,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L6b,-0.0019976619866875216,0.1426003313693089,363,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L2/3-IT,-0.00946669730746735,0.4997326724246164,95,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L6-CT,-0.01164390877898398,0.7696289101254244,91,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L5-ET,-0.012031950723617768,0.7406316061935206,79,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L6-IT,-0.016050215217764122,0.6955942390450875,59,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L5/6-NP,-0.03105453056875999,0.645675732440476,36,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L5-IT,-0.032369019652610354,0.5535740360071049,28,HZ3M03,STR,HZ3M03_coorect_STR
ExN-L4/5-IT,-0.034521743821382886,0.17667169789338621,20,HZ3M03,STR,HZ3M03_coorect_STR
ExN-DEGLU-1,0.04456403637408258,0.0,235,HZ3M04,BF,HZ3M04_coorect_BF
ExN-DEGLU-2,0.003418858399887707,3.868541966618823e-72,590,HZ3M04,BF,HZ3M04_coorect_BF
ExN-CA3,-0.013118118838299572,3.52531709449611e-06,14,HZ3M04,BF,HZ3M04_coorect_BF
ExN-CA2,-0.03645532387485384,0.7669682680832954,30,HZ3M04,BF,HZ3M04_coorect_BF
ExN-L6b,-0.04046195379390921,0.7986115980208577,27,HZ3M04,BF,HZ3M04_coorect_BF
ExN-DG,-0.06311563963362109,0.9559185028612739,17,HZ3M04,BF,HZ3M04_coorect_BF
ExN-Olf,-0.0857662007962419,0.579691988056529,14,HZ3M04,BF,HZ3M04_coorect_BF
ExN-L5/6-NP,-0.09567311066115566,0.8082839652503142,11,HZ3M04,BF,HZ3M04_coorect_BF
ExN-Olf,0.0008320391487173072,3.400330916228675e-12,227,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L5-ET,-0.0006122397372019629,8.16129079481618e-07,326,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L6-CT,-0.0008132030840626537,6.1457347360348496e-06,367,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L6-IT,-0.002291041173995985,0.0005205677201850906,176,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L5-IT,-0.003612733007111087,0.8728993309321518,271,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L2/3-IT,-0.005218408879517847,0.14241336855196338,147,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-CA3,-0.005858933988454664,0.019743776371040418,108,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-CA2,-0.008794561895923874,0.9383906529687654,113,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L5/6-NP,-0.011060692807124016,0.8580767097908095,89,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-CA1,-0.011151458171614838,0.06893263638520775,63,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L6b,-0.012580673647628417,0.6166784303634301,70,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-DG,-0.02932675856464225,0.47106553742489776,30,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-DEGLU-2,-0.03639545359272594,0.5377617471283538,31,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-L4/5-IT,-0.059147267185248945,0.3857910270015723,16,HZ3M04,ECT,HZ3M04_coorect_ECT
ExN-CA3,0.01298824120910143,0.0,1395,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-CA2,0.00821705959521775,0.0,1664,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-Olf,0.0007386008136347303,3.2386369044942634e-05,129,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-CA1,-5.7493927610687806e-05,1.4426388746383104e-06,1882,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-DG,-0.0002570938068375229,0.15039208380686817,2759,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L6b,-0.00312848894670741,0.032237880430297565,196,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-DEGLU-1,-0.004989043531257057,0.13084299239444677,136,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-DEGLU-2,-0.011708628842826935,0.5160379990167749,75,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L2/3-IT,-0.01190384017214929,0.005462612543943109,38,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L6-CT,-0.020617455261035332,0.0030792085494994233,28,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L6-IT,-0.02396647808761451,0.38188724217477377,50,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L5-ET,-0.029040996971773345,0.45202872383525283,40,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L5-IT,-0.029826274143061143,0.9517515405728996,35,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L4/5-IT,-0.04775728709068671,0.4678147109681706,24,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-L5/6-NP,-0.05024999853000224,0.319344086546271,25,HZ3M04,HPF,HZ3M04_coorect_HPF
ExN-DEGLU-2,0.0026892883141151173,2.142737199301179e-12,140,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L5-ET,0.0002752617408416025,3.802697254803653e-13,721,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L5-IT,-0.0012081107327223896,0.08186267159504887,604,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L5/6-NP,-0.001955991984529519,0.0010790674246410519,225,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L6-CT,-0.0023006707184829098,0.5111731516228202,392,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L2/3-IT,-0.002455204895067434,0.046378921187986866,274,HZ3M04,RS,HZ3M04_coorect_RS
ExN-CA2,-0.003254208911403076,0.005976714872219628,148,HZ3M04,RS,HZ3M04_coorect_RS
ExN-DEGLU-1,-0.004158946583754738,0.03156155003207883,131,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L6-IT,-0.00632070601667221,0.9298611278769218,162,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L4/5-IT,-0.007459195988662887,0.8304792438696484,141,HZ3M04,RS,HZ3M04_coorect_RS
ExN-CA3,-0.007541863006553376,0.38035623406982655,110,HZ3M04,RS,HZ3M04_coorect_RS
ExN-L6b,-0.011597756527763261,0.7577358405728333,93,HZ3M04,RS,HZ3M04_coorect_RS
ExN-Olf,-0.01235732047203885,0.8521069874597031,79,HZ3M04,RS,HZ3M04_coorect_RS
ExN-CA1,-0.014424748204853398,0.42631377574584184,62,HZ3M04,RS,HZ3M04_coorect_RS
ExN-DG,-0.020709449261095903,0.7428801494668295,53,HZ3M04,RS,HZ3M04_coorect_RS
ExN-DEGLU-2,0.001324806959877106,4.0354434810657115e-67,1758,HZ3M04,TH,HZ3M04_coorect_TH
