,Moran's I,P-value,num_cell,sample_region,sample,region,month
Astro,0.03303564635834925,0.0034487785337555927,2947.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
Endo,0.030753394222335056,0.5693068940601358,469.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
InN,0.008623736477234642,0.789393496498396,798.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
OPC,-0.055436658248973016,0.6372957628424734,223.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
SMC,0.35323192524019165,2.752949759731235e-10,728.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
ExN,0.16354452778840659,0.0,27166.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Peri,0.12769178772443873,0.0009220721534630867,956.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Endo,0.11942835946841926,0.005638899667670486,1006.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
InN,0.11079775015280467,2.3509117689642525e-26,6400.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Micro,0.10715698321367753,1.2362890259477559e-24,3688.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Astro,0.10074766306386418,2.047093672146318e-21,5032.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
OPC,0.07486492497675834,0.14658724070978904,738.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Olig,0.046271773961924285,0.005418085112056389,1672.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
MSN,-0.0018883957118719043,0.9757882724136715,1317.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
SMC,0.22042389200569223,0.0326731666537074,186.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
MSN,0.1429464751115939,0.23512099049189705,224.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Olig,0.09875027871941439,8.624544611446824e-07,1042.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
ExN,0.0801999752506471,2.3710497503774613e-12,3671.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Peri,0.07274077175166221,0.29367393917758156,286.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
InN,0.05644004742248871,0.04065770912104924,1148.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Micro,0.051475063241861095,0.026620902698797053,945.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Astro,0.049513770734053573,0.007533188710555562,1564.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Endo,-0.0006129340271141647,0.9679614464209352,244.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
OPC,-0.03428794211443375,0.7312944007739164,279.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Peri,0.14444983764024938,0.04431624195082485,271.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Micro,0.1443772632818053,0.006353558098614978,365.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
ExN,0.1312143776072939,1.3714085568250461e-12,1785.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Endo,0.1085915631831139,0.00858432700791834,581.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
MSN,0.10291595757274863,5.97794094674875e-08,1632.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
InN,0.09267522558571957,0.0051090279568622235,917.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Astro,0.07508147732246365,3.98421820584299e-06,1957.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Olig,-0.010150959350460847,0.5895051182176436,1130.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
SMC,-0.013111424559964825,0.8066828656531044,461.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
OPC,-0.034002821633961434,0.5051546228020707,459.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
InN,0.22591686292754012,1.6567748362017428e-81,4635.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
ExN,0.21932012301896672,2.875052279943975e-268,10388.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
SMC,0.20784191300354377,4.832172816309044e-10,1279.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Endo,0.17896062750440322,1.155964575607869e-05,1165.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Astro,0.11319938862510726,4.092509384539248e-74,9898.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Peri,0.09060323179504219,0.001446711444702696,1660.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
OPC,0.07713727738762993,0.01517658097471425,1370.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Micro,0.0745689820218575,1.2239248108383744e-09,3426.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Olig,0.047212989695244637,0.00011475278095597777,3259.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
MSN,0.0008763736401306611,0.9705372691553041,367.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Micro,0.2808724115244436,0.006057950584841253,140.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Olig,0.09201688337565309,4.406523145051482e-15,2577.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
ExN,0.06905983674049591,1.9091117085696282e-05,2263.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Astro,0.06243851697543796,0.003401296562590478,1351.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
InN,0.058709548820288206,5.1835830749032345e-05,2716.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Peri,0.05116807547886107,0.05041997677007148,1140.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
SMC,-0.03036751369308238,0.980267334646468,45.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
OPC,-0.07312185533274487,0.6411814935775395,173.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Endo,-0.13329224705941992,0.20477721690733952,246.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
MSN,-0.6388740906257347,0.21225489600939496,32.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Astro,-0.05619991051756539,0.8562172251789288,38.0,HZ2M01_Hippocampal formation,HZ2M01,Hippocampal formation,2M
Peri,-0.3438880912023986,0.19144626560929,16.0,HZ2M01_Hippocampal formation,HZ2M01,Hippocampal formation,2M
ExN,-0.6925063432553991,0.2392125888137936,32.0,HZ2M01_Hippocampal formation,HZ2M01,Hippocampal formation,2M
OPC,0.2737515843027522,0.013924668418927548,283.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
MSN,0.2098450370746961,0.6522058251472878,67.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Endo,0.0941252013081028,0.1015652120466967,551.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
ExN,0.08352939341633239,6.3149339761076114e-155,25330.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Olig,0.06100173633583502,2.1548523505707067e-05,1983.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Micro,0.055854399795474484,0.09512631979200886,854.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Astro,0.03560348729448825,0.008699656933341354,3190.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
InN,0.03211633089228844,0.007726260670914557,4312.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
SMC,-0.00043098009748074144,0.9664153868123778,101.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Peri,-0.01938187230393043,0.7016473435416682,576.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
InN,0.12051639489303002,3.328905848618533e-26,4126.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Peri,0.1111415955762264,3.3631556053175026e-07,2022.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Astro,0.1004454701239128,1.5642443309841388e-18,3967.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
ExN,0.08542551795196575,5.176139571178817e-13,5075.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
SMC,0.06721433457006105,0.2000556938890845,389.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Micro,0.06061299219871484,0.08253397688128862,974.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
MSN,0.04056026792137878,2.5010025866516207e-10,9574.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Olig,0.036208854670991206,5.753523664910637e-07,7169.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Endo,0.03281957960681969,0.17708247913729047,1984.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
OPC,-0.00942032915213798,0.9377087247711687,411.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
OPC,0.16688060368906218,0.15131815436034596,16.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Olig,0.12568200741758828,0.018270136812965264,126.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Endo,0.04471255793448768,0.7145196775241762,14.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Astro,-0.03269786122714193,0.8640099306009488,66.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Astro,0.4810085966904007,2.3253458695586892e-07,108.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Peri,0.11309349947583822,0.6343643974065841,27.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
ExN,0.0737561041397317,0.09626511460353679,362.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
InN,-0.0593260798761324,0.6680499274548161,108.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Micro,-0.1556813175881244,0.6135784332203889,30.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Olig,-0.23646149562383595,0.5351837854631,18.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Endo,-1.028092795315335,0.1508804654076418,15.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
MSN,-1.4724410756398407,0.13600859653163164,20.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Endo,0.08861713234954521,0.11921908654296488,491.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
InN,0.04418665597144957,0.2572730775274462,575.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
ExN,0.043115032741000224,9.454493274788792e-16,9482.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Olig,0.0335217336450295,0.2664310145154125,597.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Peri,0.019772182462192114,0.7108472909718999,384.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Micro,0.013063307498605077,0.752010571748745,451.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
SMC,0.010371919843081662,0.9361643231583348,31.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Astro,-0.028496784603172454,0.09082616389729639,1700.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
MSN,-0.03637320867430004,0.8677852462570743,160.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
OPC,-0.35175955608020265,0.10319526642467436,75.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
ExN,0.055130299848627336,1.7043656002390832e-50,19706.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Peri,0.05398154172957115,0.26276825534521986,468.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
InN,0.03366897730810993,0.01050458177750312,3744.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Olig,0.03063675744041776,0.10614580413112143,1171.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Astro,0.028910056458259947,0.10182665407684283,1959.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Micro,0.02839996739780512,0.39713199456950155,800.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Endo,-0.006315396511480776,0.9324544397781127,595.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
OPC,-0.022520731237769737,0.9130149696812445,154.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
MSN,-0.03296753877375928,0.5641302993722088,727.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
SMC,-0.4001058994778247,0.4388074637429782,51.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
MSN,0.32058782898349497,0.2690127759836535,63.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Peri,0.22001726840080094,0.002226541199809091,155.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Endo,0.11717426994359703,0.5786357460474854,59.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Astro,0.11045119204252718,0.00015891770600123922,646.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
InN,0.08359402901259429,2.650833770578286e-05,1537.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
ExN,0.0706656029774766,2.6817201230937567e-11,3447.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
OPC,0.029329001656302384,0.8533746238288176,47.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Olig,-0.04123983392325018,0.41202377430824033,265.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Micro,-0.04789151683976633,0.750955254843316,100.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
SMC,-0.07911974307229755,0.9160871027232782,22.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Peri,0.2852008386080734,8.549742298480075e-18,870.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Olig,0.194659727715271,3.2495262646692197e-73,2887.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
ExN,0.1617039693266527,1.5853215323870466e-14,1463.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Endo,0.16001524256874688,0.0006199616416833761,626.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Astro,0.1378852548786214,8.400315503985506e-26,2679.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
InN,0.1376588365755837,8.434568659312398e-10,1251.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
SMC,0.123025141009013,0.2845623321791543,116.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
MSN,0.07034681223253814,0.000536023046181908,1575.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
OPC,0.03557711837815672,0.3843975534476787,447.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Micro,-0.09332181027892536,0.24589618180580164,260.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
InN,0.31010257691328474,2.1549096229468384e-188,4161.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Endo,0.21063775341565322,5.058045281900225e-05,643.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Peri,0.20094586328170222,1.5214416836170134e-24,2106.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
OPC,0.1533412898666147,0.015335024111598206,517.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
MSN,0.09913991410463044,0.7243726832961332,86.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
ExN,0.0978975864440212,1.6290152944157959e-59,9891.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Olig,0.06850882733497199,9.574505344605168e-17,4672.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Micro,0.06269571715479366,0.39383983856809146,241.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Astro,0.04900800439033014,0.002049382932823556,2451.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
SMC,-0.10399921049020423,0.8789111847662403,35.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
SMC,0.1412316748412372,0.43718625608671746,56.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Endo,0.09731190487163391,0.2703784550167807,289.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
ExN,0.08933332327148483,1.6742842136208017e-06,1933.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Olig,0.08094508568456849,8.077327149834621e-13,2824.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
InN,0.06904299860869635,0.00021548572722402225,1923.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Peri,0.05737445527779133,0.013709726206162839,1320.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Astro,0.018710229634729923,0.28927573002696283,1595.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Micro,-0.031370861524834044,0.71995820270052,219.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
OPC,-0.05940918140157984,0.7091878459464864,163.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
MSN,-0.13484231799084365,0.6157840724055212,38.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
ExN,0.6572301770267363,0.11987124896491885,19.0,HZ2M03_Hippocampal formation,HZ2M03,Hippocampal formation,2M
Astro,0.1740935063984039,0.155267052453776,46.0,HZ2M03_Hippocampal formation,HZ2M03,Hippocampal formation,2M
Peri,-0.05168792282287112,0.9837703902502382,18.0,HZ2M03_Hippocampal formation,HZ2M03,Hippocampal formation,2M
SMC,0.7860610042196896,0.03956945412152225,45.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
OPC,0.22595816291383397,0.1056111029199394,161.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
ExN,0.14404865262717934,0.0,20005.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
InN,0.07258626489871157,6.084397385000336e-11,4351.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Astro,0.058837226921939524,6.785865247604471e-05,2610.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Micro,0.05836542759879016,0.15240720920558412,529.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Peri,0.04109529431175969,0.36811607579658445,395.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Olig,0.03750373545767411,0.00967687811928102,1682.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Endo,-0.007358627059000719,0.9550423643681758,350.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
SMC,0.13541221498494438,0.009028796375852337,417.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
InN,0.1244975756960283,2.025597819311608e-30,4489.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Peri,0.0782500379827648,0.00010390437470212932,2114.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Endo,0.07761699319445833,0.0017762813381207766,1877.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
OPC,0.0640680671078569,0.5136465991464274,328.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Astro,0.05717344963674765,2.098333127292687e-06,3606.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
ExN,0.052605660215930564,2.6632197897156547e-07,5792.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Olig,0.03981026202345276,2.464282601950223e-07,6361.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
MSN,0.033071430095142546,1.4752858074578014e-06,8592.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Micro,-0.014024296452396215,0.7300231181650799,800.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
InN,0.29287671881630895,0.0048127268158457,106.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
MSN,0.24247126849144268,0.5816199970219503,18.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
ExN,0.08138872225913488,0.01808859281770039,455.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Astro,0.0784789257592388,0.3129500360286328,87.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Olig,0.0032540640426921984,0.7569422308538476,17.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Endo,-0.20110399546940358,0.7315171135093572,20.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Micro,-0.2556513425948343,0.7314972931498172,13.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Peri,-0.565371730970526,0.17539395773400823,11.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
SMC,0.3967233470768193,0.033326168493812106,104.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Olig,0.12033930267006306,2.4206620901660768e-06,884.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Endo,0.10366154241306844,0.01153562922312196,741.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
InN,0.08125892529128166,0.03792349072735253,680.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Astro,0.03936944219140903,0.0007261070593506866,3000.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
ExN,0.035468506242256025,3.493989626403565e-08,7711.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Micro,-0.03427170706625929,0.4038455351752037,656.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Peri,-0.03810045787877131,0.3294585776938407,723.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
MSN,-0.0831111397140812,0.5245169467519559,249.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
OPC,-0.2268574909092875,0.11671087990349843,127.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
OPC,0.14621194388598951,0.121418281069469,253.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Peri,0.12215221061131495,0.0005237398016415746,647.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Endo,0.059254608678562616,0.2328412239558425,585.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
InN,0.058875556939154146,3.2749592594082496e-05,3421.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
ExN,0.053680916055882974,7.000543410966708e-41,18115.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Micro,0.05119307328864244,0.1679177864220025,655.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Astro,0.046680989993298255,0.00043119315889932026,2763.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Olig,0.025303100129911358,0.23761733950317676,1012.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
MSN,0.008650112687075258,0.8957486892643977,521.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
SMC,-0.05013872579663367,0.6972186263212008,147.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Micro,0.17507113175990402,0.016585851282711134,194.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
MSN,0.17015882249197065,0.5198011487403127,72.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Astro,0.14054537177047874,3.606292804541638e-07,761.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Peri,0.10800610898734501,0.0907232030788787,217.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Olig,0.10659894783201455,0.0073923044417846286,386.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
ExN,0.08806479962171657,3.45771304363671e-15,3628.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
InN,0.07774601573686808,0.0002046583032644577,1558.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
OPC,0.05052871328377848,0.5254553435460865,175.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
SMC,0.04714993618199653,0.6681457191699357,60.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Endo,-0.031016682330636463,0.9414263349813271,63.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Astro,0.20852608592432778,2.0024410131984563e-18,1148.0,HZ2M04_Striatum,HZ2M04,Striatum,2M
